DATE,ATM_ID,CLIENT_OUT
2015-06-20,12,7800
2015-06-21,12,21300
2015-06-22,12,84500
2015-06-23,12,129200
2015-06-24,12,148000
2015-06-25,12,123800
2015-06-26,12,100600
2015-06-27,12,15100
2015-06-28,12,24700
2015-06-29,12,72900
2015-06-30,12,121600
2015-07-01,12,118100
2015-07-02,12,85800
2015-07-03,12,67800
2015-07-04,12,0
2015-07-05,12,1400
2015-07-06,12,98200
2015-07-07,12,130600
2015-07-08,12,167400
2015-07-09,12,101000
2015-07-10,12,82600
2015-07-11,12,26100
2015-07-12,12,11300
2015-07-13,12,70500
2015-07-14,12,56500
2015-07-15,12,322900
2015-07-16,12,154300
2015-07-17,12,78400
2015-07-18,12,32800
2015-07-19,12,1800
2015-07-20,12,206500
2015-07-21,12,132500
2015-07-22,12,106200
2015-07-23,12,104700
2015-07-24,12,90800
2015-07-25,12,20400
2015-07-26,12,11800
2015-07-27,12,100400
2015-07-28,12,142400
2015-07-29,12,127300
2015-07-30,12,312600
2015-07-31,12,65500
2015-08-01,12,43800
2015-08-02,12,1000
2015-08-03,12,106500
2015-08-04,12,55200
2015-08-05,12,55700
2015-08-06,12,161400
2015-08-07,12,23300
2015-08-08,12,8200
2015-08-09,12,8700
2015-08-10,12,67300
2015-08-11,12,156000
2015-08-12,12,104700
2015-08-13,12,130500
2015-08-14,12,76700
2015-08-15,12,18500
2015-08-16,12,8500
2015-08-17,12,176800
2015-08-18,12,90500
2015-08-19,12,133000
2015-08-20,12,99900
2015-08-21,12,82900
2015-08-22,12,1500
2015-08-23,12,5600
2015-08-24,12,114900
2015-08-25,12,150500
2015-08-26,12,130500
2015-08-27,12,121100
2015-08-28,12,89000
2015-08-29,12,23800
2015-08-30,12,18600
2015-08-31,12,72700
2015-09-01,12,175300
2015-09-02,12,205200
2015-09-03,12,114500
2015-09-04,12,0
2015-09-05,12,0
2015-09-06,12,0
2015-09-07,12,21300
2015-09-08,12,111300
2015-09-09,12,66700
2015-09-10,12,145700
2015-09-11,12,147400
2015-09-12,12,29500
2015-09-13,12,31400
2015-09-14,12,95500
2015-09-15,12,310300
2015-09-16,12,225600
2015-09-17,12,115600
2015-09-18,12,113500
2015-09-19,12,28900
2015-09-20,12,6600
2015-09-21,12,113300
2015-09-22,12,151000
2015-09-23,12,142500
2015-09-24,12,126800
2015-09-25,12,211500
2015-09-26,12,19700
2015-09-27,12,15800
2015-09-28,12,108600
2015-09-29,12,99300
2015-09-30,12,162800
2015-10-01,12,168700
2015-10-02,12,91400
2015-10-03,12,59300
2015-10-04,12,16500
2015-10-05,12,101400
2015-10-06,12,120100
2015-10-07,12,144900
2015-10-08,12,138800
2015-10-09,12,112900
2015-10-10,12,46700
2015-10-11,12,26100
2015-10-12,12,128900
2015-10-13,12,168100
2015-10-14,12,197300
2015-10-15,12,263600
2015-10-16,12,237000
2015-10-17,12,20300
2015-10-18,12,17800
2015-10-19,12,158100
2015-10-20,12,69100
2015-10-21,12,195000
2015-10-22,12,138700
2015-10-23,12,84600
2015-10-24,12,31100
2015-10-25,12,8100
2015-10-26,12,64400
2015-10-27,12,116300
2015-10-28,12,73700
2015-10-29,12,87100
2015-10-30,12,161000
2015-10-31,12,15400
2015-11-01,12,44700
2015-11-02,12,220700
2015-11-03,12,256000
2015-11-04,12,9400
2015-11-05,12,175600
2015-11-06,12,137700
2015-11-07,12,10700
2015-11-08,12,12500
2015-11-09,12,339600
2015-11-10,12,108000
2015-11-11,12,97800
2015-11-12,12,109300
2015-11-13,12,346300
2015-11-14,12,33600
2015-11-15,12,27200
2015-11-16,12,208900
2015-11-17,12,135000
2015-11-18,12,109200
2015-11-19,12,69800
2015-11-20,12,224300
2015-11-21,12,10400
2015-11-22,12,9900
2015-11-23,12,101400
2015-11-24,12,32200
2015-11-25,12,152900
2015-11-26,12,153400
2015-11-27,12,225300
2015-11-28,12,23600
2015-11-29,12,26300
2015-11-30,12,83600
2015-12-01,12,210300
2015-12-02,12,129200
2015-12-03,12,212700
2015-12-04,12,136900
2015-12-05,12,35000
2015-12-06,12,17200
2015-12-07,12,107000
2015-12-08,12,120900
2015-12-09,12,29700
2015-12-10,12,0
2015-12-11,12,0
2015-12-12,12,0
2015-12-13,12,0
2015-12-14,12,0
2015-12-15,12,0
2015-12-16,12,220800
2015-12-17,12,153200
2015-12-18,12,228100
2015-12-19,12,76200
2015-12-20,12,21300
2015-12-21,12,74800
2015-12-22,12,99700
2015-12-23,12,140400
2015-12-24,12,98200
2015-12-25,12,202200
2015-12-26,12,78300
2015-12-27,12,43100
2015-12-28,12,309100
2015-12-29,12,66300
2015-12-30,12,106700
2015-12-31,12,16000
2016-01-01,12,0
2016-01-02,12,1700
2016-01-03,12,12700
2016-01-04,12,8400
2016-01-05,12,24700
2016-01-06,12,11000
2016-01-07,12,1700
2016-01-08,12,8500
2016-01-09,12,2200
2016-01-10,12,7600
2016-01-11,12,177200
2016-01-12,12,167300
2016-01-13,12,65400
2016-01-14,12,84300
2016-01-15,12,362100
2016-01-16,12,10300
2016-01-17,12,6400
2016-01-18,12,96300
2016-01-19,12,97400
2016-01-20,12,109900
2016-01-21,12,74200
2016-01-22,12,111700
2016-01-23,12,27500
2016-01-24,12,11800
2016-01-25,12,56700
2016-01-26,12,238800
2016-01-27,12,137500
2016-01-28,12,124800
2016-01-29,12,194100
2016-01-30,12,11300
2016-01-31,12,12500
2016-02-01,12,95700
2016-02-02,12,167300
2016-02-03,12,108000
2016-02-04,12,137100
2016-02-05,12,139000
2016-02-06,12,1400
2016-02-07,12,4600
2016-02-08,12,185300
2016-02-09,12,131000
2016-02-10,12,174700
2016-02-11,12,166500
2016-02-12,12,316800
2016-02-13,12,11700
2016-02-14,12,32500
2016-02-15,12,199200
2016-02-16,12,154900
2016-02-17,12,275600
2016-02-18,12,142700
2016-02-19,12,187300
2016-02-20,12,81400
2016-02-21,12,10600
2016-02-22,12,22200
2016-02-23,12,7700
2016-02-24,12,115300
2016-02-25,12,145800
2016-02-26,12,221300
2016-02-27,12,29200
2016-02-28,12,10800
2016-02-29,12,152200
2016-03-01,12,220600
2016-03-02,12,223800
2016-03-03,12,97100
2016-03-04,12,250100
2016-03-05,12,7500
2016-03-06,12,5300
2016-03-07,12,24500
2016-03-08,12,7200
2016-03-09,12,101700
2016-03-10,12,142800
2016-03-11,12,152700
2016-03-12,12,28200
2016-03-13,12,20500
2016-03-14,12,53200
2016-03-15,12,350200
2016-03-16,12,232500
2016-03-17,12,181800
2016-03-18,12,171000
2016-03-19,12,21800
2016-03-20,12,8100
2016-03-21,12,195600
2016-03-22,12,137300
2016-03-23,12,114900
2016-03-24,12,157600
2016-03-25,12,237300
2016-03-26,12,25300
2016-03-27,12,30600
2016-03-28,12,167600
2016-03-29,12,118500
2016-03-30,12,153200
2016-03-31,12,208600
2016-04-01,12,272800
2016-04-02,12,13600
2016-04-03,12,13900
2016-04-04,12,177300
2016-04-05,12,105800
2016-04-06,12,0
2016-04-07,12,4100
2016-04-08,12,139000
2016-04-09,12,13100
2016-04-10,12,10100
2016-04-11,12,157400
2016-04-12,12,91300
2016-04-13,12,161600
2016-04-14,12,382900
2016-04-15,12,139200
2016-04-16,12,27600
2016-04-17,12,13100
2016-04-18,12,118200
2016-04-19,12,291900
2016-04-20,12,177900
2016-04-21,12,173400
2016-04-22,12,39300
2016-04-23,12,14400
2016-04-24,12,3200
2016-04-25,12,192800
2016-04-26,12,144800
2016-04-27,12,162600
2016-04-28,12,318300
2016-04-29,12,126400
2016-04-30,12,37800
2016-05-01,12,17000
2016-05-02,12,13300
2016-05-03,12,13500
2016-05-04,12,59100
2016-05-05,12,29700
2016-05-06,12,23700
2016-05-07,12,5800
2016-05-08,12,2200
2016-05-09,12,3700
2016-05-10,12,65700
2016-05-11,12,95900
2016-05-12,12,196900
2016-05-13,12,117300
2016-05-14,12,22100
2016-05-15,12,34800
2016-05-16,12,239200
2016-05-17,12,166200
2016-05-18,12,319100
2016-05-19,12,0
2016-05-20,12,19800
2016-05-21,12,10900
2016-05-22,12,13400
2016-05-23,12,190100
2016-05-24,12,187900
2016-05-25,12,68300
2016-05-26,12,118300
2016-05-27,12,91800
2016-05-28,12,18400
2016-05-29,12,3400
2016-05-30,12,73600
2016-05-31,12,141500
2016-06-01,12,105200
2016-06-02,12,84000
2016-06-03,12,60700
2016-06-04,12,20700
2016-06-05,12,4200
2016-06-06,12,50800
2016-06-07,12,145100
2016-06-08,12,154500
2016-06-09,12,136000
2016-06-10,12,81600
2016-06-11,12,38400
2016-06-12,12,6100
2016-06-13,12,25700
2016-06-14,12,80100
2016-06-15,12,417000
2016-06-16,12,138900
2016-06-17,12,118100
2016-06-18,12,6200
2016-06-19,12,13200
2016-06-20,12,152500
2016-06-21,12,90800
2016-06-22,12,123600
2016-06-23,12,113600
2016-06-24,12,116100
2016-06-25,12,10900
2016-06-26,12,15600
2016-06-27,12,178600
2016-06-28,12,76300
2016-06-29,12,118100
2016-06-30,12,214700
2016-07-01,12,96600
2016-07-02,12,19300
2016-07-03,12,12600
2016-07-04,12,132500
2016-07-05,12,148900
2016-07-06,12,178000
2016-07-07,12,212500
2016-07-08,12,50600
2016-07-09,12,37600
2016-07-10,12,17100
2016-07-11,12,124400
2016-07-12,12,175100
2016-07-13,12,263300
2016-07-14,12,131500
2016-07-15,12,136900
2016-07-16,12,22000
2016-07-17,12,11300
2016-07-18,12,89800
2016-07-19,12,257900
2016-07-20,12,103100
2016-07-21,12,120200
2016-07-22,12,132600
2016-07-23,12,4700
2016-07-24,12,12500
2016-07-25,12,73600
2016-07-26,12,142500
2016-07-27,12,187000
2016-07-28,12,90900
2016-07-29,12,148500
2016-07-30,12,9000
2016-07-31,12,27700
2016-08-01,12,161800
2016-08-02,12,124700
2016-08-03,12,149200
2016-08-04,12,90800
2016-08-05,12,174900
2016-08-06,12,35700
2016-08-07,12,4400
2016-08-08,12,145600
2016-08-09,12,21000
2016-08-10,12,209000
2016-08-11,12,289600
2016-08-12,12,181200
2016-08-13,12,68100
2016-08-14,12,13900
2016-08-15,12,212000
2016-08-16,12,137800
2016-08-17,12,231600
2016-08-18,12,81900
2016-08-19,12,93200
2016-08-20,12,5700
2016-08-21,12,9600
2016-08-22,12,139800
2016-08-23,12,118500
2016-08-24,12,146400
2016-08-25,12,170100
2016-08-26,12,146500
2016-08-27,12,8300
2016-08-28,12,4500
2016-08-29,12,169700
2016-08-30,12,140500
2016-08-31,12,95600
2016-09-01,12,154600
2016-09-02,12,94000
2016-09-03,12,21600
2016-09-04,12,0
2016-09-05,12,7500
2016-09-06,12,55700
2016-09-07,12,114300
2016-09-08,12,121200
2016-09-09,12,202100
2016-09-10,12,42300
2016-09-11,12,10000
2016-09-12,12,275300
2016-09-13,12,308400
2016-09-14,12,141600
2016-09-15,12,159200
2016-09-16,12,117000
2016-09-17,12,28600
2016-09-18,12,16800
2016-09-19,12,234100
2016-09-20,12,147900
2016-09-21,12,187100
2016-09-22,12,161000
2016-09-23,12,85300
2016-09-24,12,13900
2016-09-25,12,22800
2016-09-26,12,94000
2016-09-27,12,118300
2016-09-28,12,92500
2016-09-29,12,207900
2016-09-30,12,188600
2016-10-01,12,59500
2016-10-02,12,12500
2016-10-03,12,146400
2016-10-04,12,225500
2016-10-05,12,77000
2016-10-06,12,255900
2016-10-07,12,108000
2016-10-08,12,22100
2016-10-09,12,3000
2016-10-10,12,207100
2016-10-11,12,112800
2016-10-12,12,131600
2016-10-13,12,341100
2016-10-14,12,219300
2016-10-15,12,16300
2016-10-16,12,36000
2016-10-17,12,130000
2016-10-18,12,160400
2016-10-19,12,153900
2016-10-20,12,128100
2016-10-21,12,83300
2016-10-22,12,27100
2016-10-23,12,1800
2016-10-24,12,117500
2016-10-25,12,275900
2016-10-26,12,110100
2016-10-27,12,132600
2016-10-28,12,150400
2016-10-29,12,22100
2016-10-30,12,10400
2016-10-31,12,235500
2016-11-01,12,230300
2016-11-02,12,146600
2016-11-03,12,195000
2016-11-04,12,17400
2016-11-05,12,5900
2016-11-06,12,300
2016-11-07,12,98300
2016-11-08,12,132600
2016-11-09,12,161800
2016-11-10,12,127900
2016-11-11,12,330400
2016-11-12,12,15400
2016-11-13,12,27500
2016-11-14,12,128400
2016-11-15,12,168900
2016-11-16,12,202700
2016-11-17,12,77000
2016-11-18,12,116400
2016-11-19,12,15000
2016-11-20,12,23400
2016-11-21,12,140500
2016-11-22,12,78600
2016-11-23,12,106700
2016-11-24,12,56300
2016-11-25,12,131200
2016-11-26,12,16600
2016-11-27,12,47700
2016-11-28,12,80900
2016-11-29,12,276500
2016-11-30,12,309000
2016-12-01,12,319700
2016-12-02,12,94500
2016-12-03,12,9500
2016-12-04,12,4600
2016-12-05,12,34900
2016-12-06,12,224400
2016-12-07,12,102700
2016-12-08,12,43300
2016-12-09,12,140700
2016-12-10,12,26300
2016-12-11,12,10300
2016-12-12,12,241100
2016-12-13,12,189700
2016-12-14,12,467200
2016-12-15,12,267600
2016-12-16,12,147400
2016-12-17,12,10800
2016-12-18,12,7600
2016-12-19,12,136400
2016-12-20,12,216500
2016-12-21,12,106500
2016-12-22,12,107800
2016-12-23,12,130600
2016-12-24,12,21500
2016-12-25,12,65000
2016-12-26,12,159000
2016-12-27,12,268600
2016-12-28,12,268300
2016-12-29,12,280600
2016-12-30,12,107200
2016-12-31,12,17100
2017-01-01,12,300
2017-01-02,12,0
2017-01-03,12,5700
2017-01-04,12,9400
2017-01-05,12,13300
2017-01-06,12,9800
2017-01-07,12,1000
2017-01-08,12,1000
2017-01-09,12,62300
2017-01-10,12,99900
2017-01-11,12,109700
2017-01-12,12,158400
2017-01-13,12,299000
2017-01-14,12,54600
2017-01-15,12,10600
2017-01-16,12,189300
2017-01-17,12,11400
2017-01-18,12,89900
2017-01-19,12,132600
2017-01-20,12,181200
2017-01-21,12,6300
2017-01-22,12,16300
2017-01-23,12,157000
2017-01-24,12,149600
2017-01-25,12,94900
2017-01-26,12,121100
2017-01-27,12,227100
2017-01-28,12,29600
2017-01-29,12,24300
2017-01-30,12,159200
2017-01-31,12,192000
2017-02-01,12,181900
2017-02-02,12,167400
2017-02-03,12,219900
2017-02-04,12,37800
2017-02-05,12,9300
2017-02-06,12,93900
2017-02-07,12,117700
2017-02-08,12,49300
2017-02-09,12,218000
2017-02-10,12,265400
2017-02-11,12,17600
2017-02-12,12,52800
2017-02-13,12,148500
2017-02-14,12,119400
2017-02-15,12,352700
2017-02-16,12,165600
2017-02-17,12,185100
2017-02-18,12,17500
2017-02-19,12,17300
2017-02-20,12,108500
2017-02-21,12,227500
2017-02-22,12,204500
2017-02-23,12,13000
2017-02-24,12,1300
2017-02-25,12,500
2017-02-26,12,3000
2017-02-27,12,266200
2017-02-28,12,195200
2017-03-01,12,328700
2017-03-02,12,185200
2017-03-03,12,101700
2017-03-04,12,18200
2017-03-05,12,37800
2017-03-06,12,218900
2017-03-07,12,112400
2017-03-08,12,1200
2017-03-09,12,177600
2017-03-10,12,176600
2017-03-11,12,30400
2017-03-12,12,18500
2017-03-13,12,118900
2017-03-14,12,255700
2017-03-15,12,22800
2017-03-16,12,127300
2017-03-17,12,147500
2017-03-18,12,48800
2017-03-19,12,15400
2017-03-20,12,131900
2017-03-21,12,145300
2017-03-22,12,0
2017-03-23,12,51200
2017-03-24,12,180900
2017-03-25,12,16300
2017-03-26,12,7800
2017-03-27,12,117800
2017-03-28,12,109500
2017-03-29,12,171900
2017-03-30,12,138300
2017-03-31,12,149400
2017-04-01,12,11500
2017-04-02,12,19600
2017-04-03,12,117700
2017-04-04,12,93100
2017-04-05,12,224100
2017-04-06,12,222300
2017-04-07,12,175000
2017-04-08,12,11900
2017-04-09,12,25600
2017-04-10,12,80300
2017-04-11,12,0
2017-04-12,12,0
2017-04-13,12,0
2017-04-14,12,0
2017-04-15,12,0
2017-04-16,12,0
2017-04-17,12,0
2017-04-18,12,0
2017-04-19,12,0
2017-04-20,12,0
2017-04-21,12,0
2017-04-22,12,0
2017-04-23,12,0
2017-04-24,12,0
2017-04-25,12,0
2017-04-26,12,0
2017-04-27,12,6700
2017-04-28,12,104100
2017-04-29,12,37900
2017-04-30,12,9600
2017-05-01,12,0
2017-05-02,12,4100
2017-05-03,12,2400
2017-05-04,12,100
2017-05-05,12,10500
2017-05-06,12,300
2017-05-07,12,100
2017-05-08,12,500
2017-05-09,12,0
2017-05-10,12,9500
2017-05-11,12,4900
2017-05-12,12,19600
2017-05-13,12,600
2017-05-14,12,0
2017-05-15,12,136000
2017-05-16,12,146500
2017-05-17,12,80500
2017-05-18,12,0
2017-05-19,12,57500
2017-05-20,12,2300
2017-05-21,12,4300
2017-05-22,12,67800
2017-05-23,12,81400
2017-05-24,12,52100
2017-05-25,12,191500
2017-05-26,12,190200
2017-05-27,12,3900
2017-05-28,12,3400
2017-05-29,12,155100
2017-05-30,12,33700
2017-05-31,12,44000
2017-06-01,12,25300
2017-06-02,12,2700
2017-06-03,12,2600
2017-06-04,12,700
2017-06-05,12,21900
2017-06-06,12,67300
2017-06-07,12,14500
2017-06-08,12,27500
2017-06-09,12,13900
2017-06-10,12,4900
2017-06-11,12,300
2017-06-12,12,800
2017-06-13,12,29800
2017-06-14,12,32100
2017-06-15,12,225500
2017-06-16,12,72200
2017-06-17,12,14500
2017-06-18,12,4800
2017-06-19,12,29400
2017-06-20,12,25800
2017-06-21,12,18200
2017-06-22,12,54600
2017-06-23,12,4300
2017-06-24,12,1400
2017-06-25,12,700
2017-06-26,12,22400
2017-06-27,12,81100
2017-06-28,12,21800
2017-06-29,12,84000
2017-06-30,12,18700
2017-07-01,12,16800
2017-07-02,12,3900
2017-07-03,12,52100
2017-07-04,12,17200
2017-07-05,12,64000
2017-07-06,12,56300
2017-07-07,12,4600
2017-07-08,12,7100
2017-07-09,12,100
2017-07-10,12,115600
2017-07-11,12,146000
2017-07-12,12,20500
2017-07-13,12,294300
2017-07-14,12,21900
2017-07-15,12,5900
2017-07-16,12,500
2017-07-17,12,47900
2017-07-18,12,37800
2017-07-19,12,82800
2017-07-20,12,35700
2017-07-21,12,1700
2017-07-22,12,0
2017-07-23,12,0
2017-07-24,12,14800
2017-07-25,12,37500
2017-07-26,12,33800
2017-07-27,12,160400
2017-07-28,12,900
2017-07-29,12,28600
2017-07-30,12,4000
2017-07-31,12,17300
2017-08-01,12,43300
2017-08-02,12,41900
2017-08-03,12,86200
2017-08-04,12,53100
2017-08-05,12,3800
2017-08-06,12,200
2017-08-07,12,102500
2017-08-08,12,14800
2017-08-09,12,21300
2017-08-10,12,114100
2017-08-11,12,14300
2017-08-12,12,2700
2017-08-13,12,7500
2017-08-14,12,0
2017-08-15,12,46300
2015-01-01,16,0
2015-01-02,16,0
2015-01-03,16,0
2015-01-04,16,0
2015-01-05,16,0
2015-01-06,16,0
2015-01-07,16,0
2015-01-08,16,0
2015-01-09,16,0
2015-01-10,16,472200
2015-01-11,16,0
2015-01-12,16,1057500
2015-01-13,16,868600
2015-01-14,16,599700
2015-01-15,16,787800
2015-01-16,16,1203600
2015-01-17,16,629200
2015-01-18,16,0
2015-01-19,16,639400
2015-01-20,16,916300
2015-01-21,16,952800
2015-01-22,16,836100
2015-01-23,16,875000
2015-01-24,16,534300
2015-01-25,16,0
2015-01-26,16,603400
2015-01-27,16,733100
2015-01-28,16,670200
2015-01-29,16,920000
2015-01-30,16,767800
2015-01-31,16,644300
2015-02-01,16,0
2015-02-02,16,914000
2015-02-03,16,645300
2015-02-04,16,1097800
2015-02-05,16,992800
2015-02-06,16,1616700
2015-02-07,16,1285600
2015-02-08,16,0
2015-02-09,16,1119800
2015-02-10,16,1401100
2015-02-11,16,941800
2015-02-12,16,980800
2015-02-13,16,1054000
2015-02-14,16,651300
2015-02-15,16,0
2015-02-16,16,730000
2015-02-17,16,198000
2015-02-18,16,167900
2015-02-19,16,660800
2015-02-20,16,1033000
2015-02-21,16,888100
2015-02-22,16,0
2015-02-23,16,0
2015-02-24,16,623400
2015-02-25,16,729900
2015-02-26,16,844300
2015-02-27,16,955900
2015-02-28,16,777400
2015-03-01,16,0
2015-03-02,16,812800
2015-03-03,16,928400
2015-03-04,16,999200
2015-03-05,16,1334500
2015-03-06,16,1313200
2015-03-07,16,1239800
2015-03-08,16,0
2015-03-09,16,0
2015-03-10,16,1705700
2015-03-11,16,988300
2015-03-12,16,834400
2015-03-13,16,639600
2015-03-14,16,388000
2015-03-15,16,0
2015-03-16,16,239900
2015-03-17,16,126300
2015-03-18,16,244400
2015-03-19,16,370000
2015-03-20,16,304800
2015-03-21,16,1023400
2015-03-22,16,0
2015-03-23,16,845800
2015-03-24,16,627900
2015-03-25,16,704300
2015-03-26,16,0
2015-03-27,16,0
2015-03-28,16,0
2015-03-29,16,0
2015-03-30,16,0
2015-03-31,16,0
2015-04-01,16,0
2015-04-02,16,0
2015-04-03,16,0
2015-04-04,16,0
2015-04-05,16,0
2015-04-06,16,0
2015-04-07,16,0
2015-04-08,16,0
2015-04-09,16,647700
2015-04-10,16,1099500
2015-04-11,16,662300
2015-04-12,16,0
2015-04-13,16,858800
2015-04-14,16,851400
2015-04-15,16,742100
2015-04-16,16,831300
2015-04-17,16,962200
2015-04-18,16,607100
2015-04-19,16,0
2015-04-20,16,779700
2015-04-21,16,728800
2015-04-22,16,884100
2015-04-23,16,684800
2015-04-24,16,1004200
2015-04-25,16,351400
2015-04-26,16,261500
2015-04-27,16,392400
2015-04-28,16,887800
2015-04-29,16,960800
2015-04-30,16,1248100
2015-05-01,16,0
2015-05-02,16,0
2015-05-03,16,0
2015-05-04,16,226000
2015-05-05,16,998600
2015-05-06,16,1365700
2015-05-07,16,1409900
2015-05-08,16,1351300
2015-05-09,16,0
2015-05-10,16,0
2015-05-11,16,471800
2015-05-12,16,1152300
2015-05-13,16,783500
2015-05-14,16,1010600
2015-05-15,16,911900
2015-05-16,16,516500
2015-05-17,16,0
2015-05-18,16,991900
2015-05-19,16,672700
2015-05-20,16,925200
2015-05-21,16,1040300
2015-05-22,16,757300
2015-05-23,16,519100
2015-05-24,16,0
2015-05-25,16,1411100
2015-05-26,16,1240300
2015-05-27,16,678300
2015-05-28,16,674200
2015-05-29,16,1095900
2015-05-30,16,679300
2015-05-31,16,0
2015-06-01,16,674800
2015-06-02,16,862300
2015-06-03,16,705100
2015-06-04,16,194700
2015-06-05,16,1329800
2015-06-06,16,279200
2015-06-07,16,0
2015-06-08,16,1361000
2015-06-09,16,1010200
2015-06-10,16,1413900
2015-06-11,16,1238000
2015-06-12,16,0
2015-06-13,16,234100
2015-06-14,16,0
2015-06-15,16,904400
2015-06-16,16,923000
2015-06-17,16,960500
2015-06-18,16,918800
2015-06-19,16,937500
2015-06-20,16,1010500
2015-06-21,16,0
2015-06-22,16,1133500
2015-06-23,16,1169500
2015-06-24,16,833500
2015-06-25,16,800000
2015-06-26,16,1057200
2015-06-27,16,362000
2015-06-28,16,0
2015-06-29,16,700600
2015-06-30,16,1128500
2015-07-01,16,1069200
2015-07-02,16,1385200
2015-07-03,16,1142100
2015-07-04,16,676600
2015-07-05,16,0
2015-07-06,16,1241100
2015-07-07,16,1302700
2015-07-08,16,880200
2015-07-09,16,1013300
2015-07-10,16,976300
2015-07-11,16,626400
2015-07-12,16,0
2015-07-13,16,1146600
2015-07-14,16,932400
2015-07-15,16,929300
2015-07-16,16,810300
2015-07-17,16,1025800
2015-07-18,16,584800
2015-07-19,16,0
2015-07-20,16,999000
2015-07-21,16,893800
2015-07-22,16,892100
2015-07-23,16,900200
2015-07-24,16,794600
2015-07-25,16,542100
2015-07-26,16,0
2015-07-27,16,666100
2015-07-28,16,671200
2015-07-29,16,636100
