DATE,ATM_ID,CLIENT_OUT
2016-07-24,1,0
2016-07-25,1,324800
2016-07-26,1,328000
2016-07-27,1,223900
2016-07-28,1,427200
2016-07-29,1,560100
2016-07-30,1,184700
2016-07-31,1,0
2016-08-01,1,339900
2016-08-02,1,245500
2016-08-03,1,418200
2016-08-04,1,442400
2016-08-05,1,1015600
2016-08-06,1,562300
2016-08-07,1,0
2016-08-08,1,787500
2016-08-09,1,665300
2016-08-10,1,664800
2016-08-11,1,455700
2016-08-12,1,391200
2016-08-13,1,411700
2016-08-14,1,0
2016-08-15,1,323800
2016-08-16,1,767600
2016-08-17,1,301700
2016-08-18,1,475400
2016-08-19,1,443800
2016-08-20,1,313700
2016-08-21,1,0
2016-08-22,1,567200
2016-08-23,1,0
2016-08-24,1,0
2016-08-25,1,0
2016-08-26,1,0
2016-08-27,1,0
2016-08-28,1,0
2016-08-29,1,0
2016-08-30,1,0
2016-08-31,1,0
2016-09-01,1,0
2016-09-02,1,0
2016-09-03,1,0
2016-09-04,1,0
2016-09-05,1,0
2016-09-06,1,0
2016-09-07,1,0
2016-09-08,1,0
2016-09-09,1,0
2016-09-10,1,0
2016-09-11,1,0
2016-09-12,1,0
2016-09-13,1,0
2016-09-14,1,0
2016-09-15,1,152200
2016-09-16,1,484100
2016-09-17,1,611000
2016-09-18,1,0
2016-09-19,1,560300
2016-09-20,1,496200
2016-09-21,1,514800
2016-09-22,1,158100
2016-09-23,1,580200
2016-09-24,1,457500
2016-09-25,1,0
2016-09-26,1,338100
2016-09-27,1,297700
2016-09-28,1,281800
2016-09-29,1,750600
2016-09-30,1,351500
2016-10-01,1,541500
2016-10-02,1,0
2016-10-03,1,343700
2016-10-04,1,289000
2016-10-05,1,476100
2016-10-06,1,682200
2016-10-07,1,498800
2016-10-08,1,463700
2016-10-09,1,0
2016-10-10,1,363300
2016-10-11,1,375400
2016-10-12,1,0
2016-10-13,1,0
2016-10-14,1,146000
2016-10-15,1,2400
2016-10-16,1,0
2016-10-17,1,392200
2016-10-18,1,391700
2016-10-19,1,420100
2016-10-20,1,226900
2016-10-21,1,373200
2016-10-22,1,345700
2016-10-23,1,0
2016-10-24,1,233800
2016-10-25,1,637300
2016-10-26,1,249300
2016-10-27,1,320300
2016-10-28,1,309500
2016-10-29,1,368800
2016-10-30,1,0
2016-10-31,1,282500
2016-11-01,1,242100
2016-11-02,1,340800
2016-11-03,1,794000
2016-11-04,1,0
2016-11-05,1,322800
2016-11-06,1,0
2016-11-07,1,554600
2016-11-08,1,577900
2016-11-09,1,605000
2016-11-10,1,423000
2016-11-11,1,598900
2016-11-12,1,322600
2016-11-13,1,0
2016-11-14,1,542100
2016-11-15,1,478500
2016-11-16,1,220600
2016-11-17,1,328900
2016-11-18,1,384400
2016-11-19,1,398300
2016-11-20,1,0
2016-11-21,1,288900
2016-11-22,1,311100
2016-11-23,1,430300
2016-11-24,1,375900
2016-11-25,1,304100
2016-11-26,1,693400
2016-11-27,1,0
2016-11-28,1,233200
2016-11-29,1,260900
2016-11-30,1,526400
2016-12-01,1,247300
2016-12-02,1,532300
2016-12-03,1,694800
2016-12-04,1,600
2016-12-05,1,826500
2016-12-06,1,631000
2016-12-07,1,667400
2016-12-08,1,357600
2016-12-09,1,803600
2016-12-10,1,618600
2016-12-11,1,0
2016-12-12,1,337500
2016-12-13,1,647900
2016-12-14,1,500000
2016-12-15,1,487300
2016-12-16,1,373100
2016-12-17,1,215800
2016-12-18,1,0
2016-12-19,1,201600
2016-12-20,1,262200
2016-12-21,1,690900
2016-12-22,1,426600
2016-12-23,1,633000
2016-12-24,1,376500
2016-12-25,1,0
2016-12-26,1,754100
2016-12-27,1,770600
2016-12-28,1,1010700
2016-12-29,1,1399100
2016-12-30,1,998000
2016-12-31,1,451800
2017-01-01,1,0
2017-01-02,1,0
2017-01-03,1,0
2017-01-04,1,0
2017-01-05,1,0
2017-01-06,1,1000
2017-01-07,1,0
2017-01-08,1,0
2017-01-09,1,442300
2017-01-10,1,427700
2017-01-11,1,717400
2017-01-12,1,444200
2017-01-13,1,450600
2017-01-14,1,505000
2017-01-15,1,0
2017-01-16,1,611000
2017-01-17,1,342500
2017-01-18,1,229500
2017-01-19,1,462100
2017-01-20,1,424000
2017-01-21,1,262500
2017-01-22,1,0
2017-01-23,1,315700
2017-01-24,1,308200
2017-01-25,1,327300
2017-01-26,1,441500
2017-01-27,1,249300
2017-01-28,1,514100
2017-01-29,1,0
2017-01-30,1,978300
2017-01-31,1,743000
2017-02-01,1,1161700
2017-02-02,1,603100
2017-02-03,1,1157800
2017-02-04,1,662000
2017-02-05,1,0
2017-02-06,1,731700
2017-02-07,1,536800
2017-02-08,1,1453400
2017-02-09,1,790200
2017-02-10,1,714600
2017-02-11,1,258200
2017-02-12,1,0
2017-02-13,1,409900
2017-02-14,1,601000
2017-02-15,1,471100
2017-02-16,1,549700
2017-02-17,1,565500
2017-02-18,1,238700
2017-02-19,1,0
2017-02-20,1,306000
2017-02-21,1,307900
2017-02-22,1,595400
2017-02-23,1,0
2017-02-24,1,0
2017-02-25,1,199900
2017-02-26,1,0
2017-02-27,1,695200
2017-02-28,1,211600
2017-03-01,1,353200
2017-03-02,1,354700
2017-03-03,1,644400
2017-03-04,1,866200
2017-03-05,1,0
2017-03-06,1,409600
2017-03-07,1,652400
2017-03-08,1,0
2017-03-09,1,330800
2017-03-10,1,371500
2017-03-11,1,469100
2017-03-12,1,0
2017-03-13,1,372400
2017-03-14,1,684400
2017-03-15,1,494800
2017-03-16,1,230600
2017-03-17,1,383400
2017-03-18,1,217200
2017-03-19,1,0
2017-03-20,1,259200
2017-03-21,1,353200
2017-03-22,1,468200
2017-03-23,1,512400
2017-03-24,1,444500
2017-03-25,1,426600
2017-03-26,1,0
2017-03-27,1,422100
2017-03-28,1,318500
2017-03-29,1,255200
2017-03-30,1,508900
2017-03-31,1,755400
2017-04-01,1,357500
2017-04-02,1,0
2017-04-03,1,256900
2017-04-04,1,368800
2017-04-05,1,429900
2017-04-06,1,893000
2017-04-07,1,565800
2017-04-08,1,313600
2017-04-09,1,0
2017-04-10,1,479500
2017-04-11,1,542100
2017-04-12,1,448600
2017-04-13,1,344800
2017-04-14,1,506300
2017-04-15,1,455300
2017-04-16,1,0
2017-04-17,1,507700
2017-04-18,1,580800
2017-04-19,1,392300
2017-04-20,1,410600
2017-04-21,1,424400
2017-04-22,1,377100
2017-04-23,1,0
2017-04-24,1,355100
2017-04-25,1,327200
2017-04-26,1,318000
2017-04-27,1,451300
2017-04-28,1,373000
2017-04-29,1,291500
2017-04-30,1,0
2017-05-01,1,0
2017-05-02,1,197100
2017-05-03,1,559000
2017-05-04,1,703500
2017-05-05,1,878500
2017-05-06,1,327100
2017-05-07,1,0
2017-05-08,1,66800
2017-05-09,1,0
2017-05-10,1,484700
2017-05-11,1,239400
2017-05-12,1,467400
2017-05-13,1,235100
2017-05-14,1,0
2017-05-15,1,339500
2017-05-16,1,144000
2017-05-17,1,255500
2017-05-18,1,224700
2017-05-19,1,224800
2017-05-20,1,146100
2017-05-21,1,0
2017-05-22,1,450600
2017-05-23,1,366200
2017-05-24,1,450000
2017-05-25,1,652500
2017-05-26,1,336600
2017-05-27,1,291700
2017-05-28,1,0
2017-05-29,1,170400
2017-05-30,1,374100
2017-05-31,1,479900
2017-06-01,1,327400
2017-06-02,1,444300
2017-06-03,1,410900
2017-06-04,1,0
2017-06-05,1,303800
2017-06-06,1,834300
2017-06-07,1,537900
2017-06-08,1,380600
2017-06-09,1,218500
2017-06-10,1,204600
2017-06-11,1,0
2017-06-12,1,0
2017-06-13,1,500300
2017-06-14,1,530800
2017-06-15,1,293000
2017-06-16,1,323000
2017-06-17,1,247200
2017-06-18,1,0
2017-06-19,1,146300
2017-06-20,1,349500
2017-06-21,1,169500
2017-06-22,1,374100
2017-06-23,1,279100
2017-06-24,1,221000
2017-06-25,1,0
2017-06-26,1,386500
2017-06-27,1,404000
2017-06-28,1,251400
2017-06-29,1,718600
2017-06-30,1,354400
2017-07-01,1,424500
2017-07-02,1,0
2017-07-03,1,148400
2017-07-04,1,296800
2017-07-05,1,653300
2017-07-06,1,744200
2017-07-07,1,506600
2017-07-08,1,313000
2017-07-09,1,0
2017-07-10,1,331800
2017-07-11,1,355400
2017-07-12,1,359800
2017-07-13,1,345200
2017-07-14,1,363100
2017-07-15,1,200800
2017-07-16,1,0
2017-07-17,1,447800
2017-07-18,1,410000
2017-07-19,1,221100
2017-07-20,1,401800
2017-07-21,1,434900
2017-07-22,1,310000
2017-07-23,1,0
2017-07-24,1,261800
2017-07-25,1,279500
2017-07-26,1,342500
2017-07-27,1,432900
2017-07-28,1,387800
2017-07-29,1,120400
2017-07-30,1,0
2017-07-31,1,414000
2017-08-01,1,270700
2017-08-02,1,273300
2017-08-03,1,807500
2017-08-04,1,740000
2017-08-05,1,257000
2017-08-06,1,0
2017-08-07,1,572000
2017-08-08,1,494300
2017-08-09,1,512700
2017-08-10,1,407100
2017-08-11,1,468400
2017-08-12,1,207600
2017-08-13,1,0
2017-08-14,1,653400
2017-08-15,1,406700
2015-01-01,13,0
2015-01-02,13,0
2015-01-03,13,0
2015-01-04,13,0
2015-01-05,13,0
2015-01-06,13,0
2015-01-07,13,0
2015-01-08,13,0
2015-01-09,13,0
2015-01-10,13,0
2015-01-11,13,0
2015-01-12,13,0
2015-01-13,13,0
2015-01-14,13,0
2015-01-15,13,0
2015-01-16,13,0
2015-01-17,13,0
2015-01-18,13,0
2015-01-19,13,0
2015-01-20,13,0
2015-01-21,13,0
2015-01-22,13,0
2015-01-23,13,0
2015-01-24,13,0
2015-01-25,13,0
2015-01-26,13,0
2015-01-27,13,0
2015-01-28,13,0
2015-01-29,13,0
2015-01-30,13,0
2015-01-31,13,0
2015-02-01,13,0
2015-02-02,13,0
2015-02-03,13,0
2015-02-04,13,0
2015-02-05,13,0
2015-02-06,13,0
2015-02-07,13,0
2015-02-08,13,0
2015-02-09,13,0
2015-02-10,13,0
2015-02-11,13,0
2015-02-12,13,0
2015-02-13,13,0
2015-02-14,13,0
2015-02-15,13,0
2015-02-16,13,0
2015-02-17,13,0
2015-02-18,13,0
2015-02-19,13,0
2015-02-20,13,0
2015-02-21,13,0
2015-02-22,13,0
2015-02-23,13,0
2015-02-24,13,0
2015-02-25,13,0
2015-02-26,13,0
2015-02-27,13,0
2015-02-28,13,0
2015-03-01,13,0
2015-03-02,13,0
2015-03-03,13,0
2015-03-04,13,0
2015-03-05,13,0
2015-03-06,13,0
2015-03-07,13,0
2015-03-08,13,0
2015-03-09,13,0
2015-03-10,13,0
2015-03-11,13,0
2015-03-12,13,0
2015-03-13,13,0
2015-03-14,13,0
2015-03-15,13,0
2015-03-16,13,0
2015-03-17,13,0
2015-03-18,13,0
2015-03-19,13,0
2015-03-20,13,0
2015-03-21,13,0
2015-03-22,13,0
2015-03-23,13,0
2015-03-24,13,0
2015-03-25,13,0
2015-03-26,13,660800
2015-03-27,13,572300
2015-03-28,13,556600
2015-03-29,13,512600
2015-03-30,13,695300
2015-03-31,13,877800
2015-04-01,13,895400
2015-04-02,13,622700
2015-04-03,13,825800
2015-04-04,13,961700
2015-04-05,13,955500
2015-04-06,13,1070900
2015-04-07,13,891800
2015-04-08,13,1013400
2015-04-09,13,930300
2015-04-10,13,1143400
2015-04-11,13,542200
2015-04-12,13,983700
2015-04-13,13,641400
2015-04-14,13,569100
2015-04-15,13,769500
2015-04-16,13,805500
2015-04-17,13,1515900
2015-04-18,13,885700
2015-04-19,13,760700
2015-04-20,13,961500
2015-04-21,13,1379700
2015-04-22,13,906500
2015-04-23,13,784100
2015-04-24,13,1026800
2015-04-25,13,720200
2015-04-26,13,692100
2015-04-27,13,982500
2015-04-28,13,852500
2015-04-29,13,1255500
2015-04-30,13,1288000
2015-05-01,13,884500
2015-05-02,13,574700
2015-05-03,13,531000
2015-05-04,13,713200
2015-05-05,13,853600
2015-05-06,13,1114700
2015-05-07,13,786200
2015-05-08,13,1085200
2015-05-09,13,474300
2015-05-10,13,672200
2015-05-11,13,510800
2015-05-12,13,1431800
2015-05-13,13,1132800
2015-05-14,13,959700
2015-05-15,13,992100
2015-05-16,13,909400
2015-05-17,13,789500
2015-05-18,13,1071200
2015-05-19,13,1008100
2015-05-20,13,779100
2015-05-21,13,850500
2015-05-22,13,1179700
2015-05-23,13,708200
2015-05-24,13,644700
2015-05-25,13,952800
2015-05-26,13,668900
2015-05-27,13,782600
2015-05-28,13,761700
2015-05-29,13,1030900
2015-05-30,13,1116600
2015-05-31,13,787100
2015-06-01,13,705000
2015-06-02,13,750400
2015-06-03,13,909400
2015-06-04,13,980500
2015-06-05,13,1225400
2015-06-06,13,870000
2015-06-07,13,871100
2015-06-08,13,994500
2015-06-09,13,894500
2015-06-10,13,1558900
2015-06-11,13,1203700
2015-06-12,13,897000
2015-06-13,13,600500
2015-06-14,13,868100
2015-06-15,13,944300
2015-06-16,13,1276400
2015-06-17,13,947200
2015-06-18,13,1270900
2015-06-19,13,1751000
2015-06-20,13,527900
2015-06-21,13,1101700
2015-06-22,13,1435100
2015-06-23,13,686000
2015-06-24,13,868400
2015-06-25,13,1175800
2015-06-26,13,1352800
2015-06-27,13,696700
2015-06-28,13,827200
2015-06-29,13,954100
2015-06-30,13,942100
2015-07-01,13,702100
2015-07-02,13,1124800
2015-07-03,13,941600
2015-07-04,13,901000
2015-07-05,13,934600
2015-07-06,13,1191500
2015-07-07,13,1243000
2015-07-08,13,833500
2015-07-09,13,1093200
2015-07-10,13,1181000
2015-07-11,13,965400
2015-07-12,13,713700
2015-07-13,13,968200
2015-07-14,13,753800
2015-07-15,13,586900
2015-07-16,13,1086600
2015-07-17,13,866000
2015-07-18,13,738600
2015-07-19,13,494400
2015-07-20,13,1022100
2015-07-21,13,767700
2015-07-22,13,1020600
2015-07-23,13,667900
2015-07-24,13,876300
2015-07-25,13,721800
2015-07-26,13,604400
2015-07-27,13,790100
2015-07-28,13,732200
2015-07-29,13,567900
2015-07-30,13,957100
2015-07-31,13,914200
2015-08-01,13,812000
2015-08-02,13,469000
2015-08-03,13,639900
2015-08-04,13,846700
2015-08-05,13,1153900
2015-08-06,13,1153800
2015-08-07,13,998600
2015-08-08,13,1559800
2015-08-09,13,785000
2015-08-10,13,1088100
2015-08-11,13,1061000
2015-08-12,13,1109900
